NEWJOB,1535698597022
655,1
656,1
657,1
658,2
659,2
660,0
661,1
662,1
663,1
664,1
665,0
666,1
667,1
668,1
669,1
670,1
671,1
672,1
673,1
674,0
675,2
676,1
677,0
678,0
679,0
680,0
681,270
682,1
683,0
684,1
685,1
686,0
687,0
688,0
689,0
690,1
691,0
692,1
693,1
694,2
695,1
696,1
697,1
698,2
699,0
700,1
701,1
702,0
703,0
704,1
705,1
706,0
707,0
708,0
709,0
710,0
711,0
712,1
713,1
714,0
715,0
716,1
717,0
718,0
719,0
720,1
721,1
722,1
723,1
724,1
725,0
726,0
727,1
728,1
729,1
730,1
731,1
732,2
733,1
734,2
735,1
736,1
737,1
738,1
739,2
740,1
741,1
742,0
743,1
744,1
745,2
746,0
747,2
748,1
749,1
750,1
751,1
752,1
753,0
754,1
755,1
756,2
757,0
758,1
759,1
760,0
761,1
762,1
763,1
764,1
765,1
766,1
767,2
768,2
769,1
770,2
771,1
772,1
773,1
774,0
775,0
776,1
777,0
778,1
779,1
780,1
781,1
782,1
783,1
784,1
785,1
786,1
787,1
788,1
789,1
790,1
791,0
792,1
793,0
794,2
795,0
796,1
797,0
798,1
799,1
800,1
801,1
802,1
803,1
804,1
805,1
806,1
807,2
808,1
809,1
810,0
811,1
812,1
813,1
814,1
815,1
816,0
817,1
818,0
819,1
820,2
821,0
822,1
823,1
824,0
825,1
826,1
827,0
828,1
829,1
830,1
831,1
832,1
833,1
834,1
835,0
836,0
837,1
838,1
839,1
840,1
841,0
842,1
843,1
844,1
845,1
846,1
847,1
848,1
849,1
850,1
851,1
852,1
853,2
854,1
855,2
856,1
857,0
858,1
859,1
860,1
861,1
862,2
863,0
864,1
865,1
866,1
867,1
868,1
869,1
870,1
871,1
872,0
873,0
874,1
875,1
876,1
877,1
878,0
879,0
880,1
881,1
882,0
883,2
884,0
885,1
886,0
887,2
888,1
889,1
890,1
891,1
892,1
893,2
894,1
895,1
896,1
897,1
898,0
899,1
900,1
901,0
902,1
903,1
904,1
905,1
906,0
907,1
908,0
909,1
910,0
911,1
912,1
913,0
914,1
915,0
916,1
917,1
918,2
919,1
920,1
921,1
922,209
923,0
924,1
925,1
926,0
927,1
928,1
929,1
930,1
931,1
932,1
933,1
934,1
935,0
936,1
937,2
938,1
939,1
940,2
941,0
942,1
943,1
944,1
945,1
946,1
947,1
948,1
949,1
950,1
951,0
952,1
953,1
954,1
955,1
956,2
957,1
958,1
959,2
960,1
961,1
962,1
963,1
964,1
965,0
966,1
967,0
968,2
969,0
970,1
971,1
972,1
973,1
974,0
975,1
976,0
977,1
978,0
979,1
980,1
981,1
982,1
983,1
984,1
985,1
986,1
987,1
988,0
989,1
990,1
991,1
992,2
993,1
994,1
995,1
996,1
997,1
998,1
999,1
1000,1
1001,1
1002,1
1003,1
1004,1
1005,0
1006,1
1007,1
1008,0
1009,1
1010,0
1011,1
1012,1
1013,1
1014,1
1015,1
1016,1
1017,1
1018,1
1019,222
1020,1
1021,2
1022,2
1023,0
1024,1
1025,1
1026,2
1027,0
1028,1
1029,1
1030,1
1031,1
1032,1
1033,1
1034,1
1035,1
1036,1
1037,0
1038,1
1039,1
1040,2
1041,0
1042,1
1043,1
1044,1
1045,1
1046,0
1047,2
1048,1
1049,2
1050,1
1051,1
1052,1
1053,2
1054,1
1055,0
1056,1
1057,1
1058,0
1059,1
1060,1
1061,0
1062,1
1063,1
1064,1
1065,1
1066,1
1067,0
1068,2
1069,2
1070,1
1071,1
1072,2
1073,1
1074,1
1075,2
1076,1
1077,1
1078,1
1079,1
1080,1
1081,1
1082,1
1083,1
1084,1
1085,1
1086,2
1087,1
1088,1
1089,1
1090,1
1091,1
1092,2
1093,1
1094,1
1095,1
1096,1
1097,0
1098,1
1099,1
AVG_LATENCY,3
