313,169
314,2
314,215
315,2
315,185
316,0
316,216
317,1
317,203
318,0
318,151
319,2
320,2
319,188
320,248
321,19
321,125
322,61
322,124
323,100
323,175
324,171
324,131
325,195
325,138
326,165
326,216
327,173
327,268
328,162
329,118
329,210
330,131
330,259
331,154
331,287
332,170
332,205
333,159
333,279
334,248
335,217
336,122
335,191
336,149
337,151
337,222
338,189
338,198
339,195
339,179
340,108
340,180
341,64
341,151
342,0
342,208
343,1
343,206
344,2
344,169
345,2
345,270
346,5
346,189
347,1
347,194
348,0
348,238
349,9
349,265
350,58
351,101
352,137
353,175
354,220
355,176
355,189
356,155
356,261
357,190
357,214
358,161
358,186
359,173
359,158
360,160
360,123
361,163
361,118
362,153
362,160
363,119
363,209
364,173
364,163
365,121
365,187
366,100
366,170
367,35
368,106
367,239
369,12
369,286
370,64
371,105
372,135
373,127
374,165
375,95
375,227
376,126
376,252
377,185
377,261
378,223
379,266
380,247
381,318
382,336
383,419
384,444
385,424
386,401
387,340
388,344
389,364
390,306
391,251
392,223
392,273
393,275
394,248
395,276
396,207
397,178
397,238
398,149
398,172
399,75
400,61
399,154
400,205
401,129
402,137
402,214
403,125
403,197
404,75
404,145
405,27
405,148
406,1
406,277
407,21
407,151
408,56
408,188
409,55
409,122
410,15
410,69
411,1
411,245
412,0
412,209
413,2
413,262
414,28
414,47
415,44
416,53
415,93
416,33
417,22
417,20
418,1
418,217
419,13
418,192
420,1
419,174
420,199
421,2
420,173
421,214
422,14
421,219
423,17
422,170
424,31
423,253
425,100
424,260
426,156
425,271
426,33
427,197
427,38
428,261
428,109
429,309
429,132
430,351
430,148
431,331
432,290
431,163
432,152
433,211
433,177
434,148
434,212
435,141
435,197
436,170
436,244
437,211
437,222
438,169
438,158
439,181
439,159
440,115
440,160
441,189
441,215
442,234
442,215
443,295
443,148
444,280
444,102
445,279
445,81
446,219
446,59
447,196
448,221
447,58
448,108
449,261
449,97
450,338
450,41
451,251
451,86
452,279
452,38
453,283
453,46
454,382
454,27
455,383
455,72
456,334
456,69
457,373
457,70
458,341
458,72
459,333
460,249
459,256
460,4
461,244
461,22
462,230
462,9
463,163
464,164
465,166
463,248
464,225
466,138
465,166
467,151
466,173
468,149
467,157
469,201
468,96
470,153
469,90
471,166
472,106
470,282
471,82
473,168
472,63
474,157
473,91
475,167
474,169
476,224
475,144
477,225
476,78
478,242
477,87
479,256
480,227
478,82
481,257
479,126
480,141
482,216
481,152
483,227
482,188
484,221
483,126
485,183
484,127
486,185
485,65
487,151
486,24
488,177
487,15
489,122
488,15
490,89
489,56
491,144
490,58
492,155
491,106
493,244
492,68
494,221
493,150
495,306
496,295
494,142
497,384
495,174
496,110
498,369
497,108
499,317
498,74
500,320
499,121
501,358
500,131
502,273
501,86
503,297
502,83
504,270
503,89
505,267
504,162
506,324
505,205
507,350
506,207
507,1
508,336
509,321
508,157
510,283
509,138
511,254
512,174
510,40
513,178
511,56
512,81
514,189
513,54
515,192
514,58
516,123
515,59
517,61
516,12
517,223
518,0
518,206
519,1
517,194
519,233
520,1
518,260
520,292
521,70
519,242
520,10
522,112
521,10
523,64
522,26
524,120
525,117
523,267
526,157
524,205
527,101
528,92
525,213
526,0
529,124
528,30
530,204
527,301
529,25
531,224
530,43
532,210
533,209
531,188
534,233
532,136
535,152
533,138
536,145
534,83
537,127
535,72
538,85
536,63
539,94
537,101
540,58
538,87
541,62
539,86
542,62
540,155
543,116
544,172
541,184
545,203
542,208
546,287
543,216
544,179
547,287
545,224
548,322
546,177
549,325
547,197
550,351
548,181
551,304
549,224
552,255
550,160
553,249
551,127
554,189
552,106
555,175
553,117
556,186
554,135
557,208
555,120
558,181
556,140
559,211
560,208
557,216
561,177
558,180
562,165
559,171
560,133
563,131
561,203
564,139
562,199
565,204
563,279
566,247
564,286
565,28
567,303
566,109
568,325
567,124
569,279
568,168
570,322
569,126
571,354
570,154
572,408
571,140
573,367
572,141
574,450
573,81
575,352
576,369
574,123
577,314
575,74
576,100
578,302
577,166
579,345
578,237
580,436
579,164
581,422
580,223
582,409
581,209
583,374
582,188
584,353
583,211
585,346
584,213
586,388
585,248
587,407
586,163
588,387
587,145
589,415
588,60
590,363
589,51
591,367
592,313
590,48
593,319
591,103
592,170
594,365
593,190
595,383
594,100
596,308
595,137
597,348
596,158
598,385
597,166
599,401
598,96
600,336
599,102
601,303
600,90
602,304
601,70
603,340
602,54
604,337
603,11
605,316
604,12
606,285
605,60
607,327
608,297
606,56
609,307
607,36
610,246
608,246
611,276
609,266
610,17
612,278
611,40
613,270
612,52
614,289
613,33
615,283
614,61
616,286
615,59
617,330
616,46
618,332
617,19
619,262
620,180
618,140
621,180
619,86
622,109
620,17
623,46
624,13
625,6
621,253
626,56
622,214
627,2
623,179
624,200
627,283
628,72
625,195
629,1
626,246
630,54
627,260
628,39
631,63
632,65
629,296
630,72
633,152
631,52
634,137
632,85
635,171
633,50
636,93
637,103
634,260
638,144
635,253
639,154
640,200
636,245
637,33
641,205
642,191
638,208
643,203
639,207
640,162
644,232
641,135
645,257
642,99
646,280
643,89
647,273
644,120
648,274
645,96
649,295
646,90
650,325
647,70
651,391
652,369
648,225
653,387
649,139
654,343
650,182
655,311
656,257
651,177
657,322
652,171
658,357
653,209
654,2
659,269
660,297
655,157
656,200
661,341
657,247
658,41
662,370
659,56
663,408
660,110
664,411
661,152
665,415
662,152
666,472
663,126
667,493
664,92
668,460
665,82
669,391
666,47
670,388
667,17
671,423
672,423
673,438
668,167
674,437
669,197
675,439
670,207
676,502
671,220
672,176
677,467
673,247
674,1
678,460
679,433
675,244
680,390
676,229
681,396
677,244
682,437
678,278
683,500
679,210
684,485
680,211
685,529
681,202
686,577
682,230
687,535
688,513
683,232
684,17
689,438
690,447
685,227
691,467
686,209
692,413
687,139
688,199
693,394
689,219
694,385
690,222
695,349
691,270
696,427
692,264
693,18
697,491
694,28
698,497
695,6
699,505
700,448
696,228
701,525
697,223
698,7
702,535
703,494
704,445
699,163
705,480
700,216
706,514
701,203
707,530
702,199
708,511
703,210
704,256
705,40
709,586
706,1
710,553
707,81
711,592
708,40
712,555
709,26
713,603
710,25
714,639
711,44
715,712
712,48
716,708
713,82
717,658
714,43
718,683
715,52
719,743
720,668
716,18
721,652
722,672
717,290
718,50
723,633
719,36
720,5
724,627
725,571
721,261
726,562
722,278
723,37
727,609
728,555
724,212
729,529
725,127
730,491
726,105
731,468
727,174
732,523
728,212
733,556
729,205
734,532
730,166
735,476
736,382
731,168
737,401
732,154
738,354
733,186
739,434
734,255
735,17
736,22
740,385
741,339
737,188
742,310
738,181
743,311
739,216
744,329
740,249
745,380
741,191
746,288
742,157
747,290
743,136
748,304
744,56
749,215
745,121
750,230
746,109
751,221
752,208
747,143
753,267
748,213
754,240
749,209
755,201
750,144
756,185
751,196
752,176
757,151
753,164
758,216
754,149
759,193
755,81
760,169
756,105
761,135
757,96
762,93
758,71
763,50
759,65
764,1
760,66
764,195
765,1
761,143
765,236
766,32
762,78
767,29
768,0
763,93
768,255
769,0
764,123
769,229
770,29
765,160
771,49
766,161
772,64
767,215
768,133
773,17
769,58
774,0
770,47
774,209
775,0
771,23
775,246
776,13
772,59
777,15
773,124
778,89
774,93
779,45
775,63
780,0
776,130
780,280
781,0
777,93
781,192
782,0
778,19
782,126
783,0
784,0
779,75
783,124
784,166
785,0
780,150
785,219
786,1
781,174
786,280
787,10
782,188
788,73
783,197
784,212
789,128
785,153
790,94
786,88
791,81
787,67
792,24
788,159
793,59
789,187
794,64
790,145
795,115
791,58
796,95
792,58
797,115
793,25
798,20
799,1
800,44
794,234
799,267
801,26
795,185
802,11
796,231
803,80
797,241
798,4
804,19
799,23
800,111
805,28
801,71
806,10
802,161
807,18
803,168
808,34
804,162
809,12
805,146
810,2
806,172
810,271
811,2
807,213
811,281
812,67
808,252
809,28
813,86
810,27
814,34
811,66
815,59
816,96
812,9
817,116
813,92
818,124
814,158
819,77
815,163
816,70
820,0
817,44
820,221
821,17
818,29
822,2
819,79
822,279
823,56
820,98
824,94
821,109
825,117
822,60
826,98
823,124
827,129
824,65
828,77
825,24
829,40
826,75
830,82
827,77
831,72
832,50
828,114
833,28
829,93
834,60
830,99
835,98
831,97
832,44
836,45
833,55
837,54
834,46
838,54
835,56
839,83
836,54
840,39
841,20
837,291
838,60
842,36
839,52
843,1
840,36
843,251
844,44
845,1
841,222
845,238
846,32
842,223
843,16
847,27
848,15
849,0
844,180
849,229
850,1
845,231
851,50
846,186
852,75
847,259
848,262
853,84
849,199
854,29
850,159
855,5
851,70
856,4
852,58
857,12
853,58
858,5
854,97
859,51
855,124
860,110
856,156
861,104
857,186
862,157
858,169
863,184
864,164
859,146
865,153
860,171
866,125
861,179
867,103
862,140
868,52
863,81
864,144
869,72
865,140
870,88
866,136
871,46
867,150
872,58
868,154
873,63
869,161
874,118
870,237
875,137
871,194
876,67
872,139
877,14
873,130
878,1
874,203
878,245
879,1
880,24
875,234
879,287
881,69
876,278
877,41
882,68
878,26
883,68
879,35
880,43
884,129
881,125
885,184
882,108
886,157
883,107
887,202
884,143
888,154
885,107
889,154
886,41
890,82
891,100
887,232
892,132
888,247
893,135
889,167
894,65
890,181
895,17
896,26
891,178
897,65
892,158
898,64
893,197
899,1
894,180
899,186
900,2
895,99
896,63
900,191
901,1
897,91
901,205
902,1
898,29
902,212
903,0
899,58
903,163
904,1
900,117
904,229
905,1
901,80
905,220
906,1
902,45
906,210
907,8
908,0
903,196
908,149
909,1
904,143
909,72
910,1
905,137
910,42
911,2
912,1
906,135
913,1
907,55
911,194
912,239
914,0
908,65
913,248
915,1
909,77
914,209
916,1
910,12
915,153
917,1
916,137
918,1
911,200
912,226
917,118
919,0
913,193
918,125
920,0
914,134
919,98
921,0
915,207
920,162
922,1
916,253
921,143
923,0
917,209
918,1
922,137
924,1
919,26
923,126
925,1
924,82
926,0
920,192
925,48
927,0
928,1
921,159
929,1
922,178
926,205
930,0
923,189
927,176
928,118
931,1
924,197
929,51
932,1
925,150
930,299
931,15
933,267
934,0
926,333
927,118
928,149
935,1
929,230
932,245
936,1
930,268
931,0
933,236
937,1
932,70
934,265
938,1
933,68
935,268
936,66
939,0
934,81
937,7
940,0
935,109
941,1
936,149
938,291
939,44
942,0
937,138
940,24
943,1
944,0
938,113
945,0
939,61
941,220
942,10
946,1
940,140
943,33
947,1
941,124
944,236
945,7
948,0
942,168
949,1
943,177
944,212
945,8
946,242
947,37
950,0
946,94
948,39
951,1
947,41
952,1
949,186
953,1
948,170
950,100
954,1
949,140
951,87
955,1
950,150
952,98
956,1
951,105
953,52
957,1
952,42
954,18
958,1
953,71
955,8
959,0
960,1
954,113
956,13
961,0
955,129
957,79
962,1
956,131
958,22
963,1
957,56
959,21
960,254
964,232
965,2
958,254
959,35
960,11
961,200
966,1
961,47
962,231
967,1
962,77
963,209
968,1
963,119
964,272
965,6
969,1
964,109
966,28
970,2
965,112
967,28
971,2
966,70
968,1
972,0
967,33
973,1
968,21
969,225
970,7
974,1
969,80
971,73
975,0
976,1
970,49
972,94
977,0
971,88
973,153
978,1
972,140
974,187
979,0
973,109
975,117
976,71
980,2
974,86
977,83
981,1
975,154
976,233
977,2
978,115
982,1
978,12
979,80
983,2
980,15
984,0
979,234
980,26
981,22
985,1
981,49
982,34
986,1
982,38
983,3
987,1
983,33
984,73
988,1
984,36
985,106
989,1
985,73
986,73
990,1
987,43
991,0
992,2
986,279
987,8
988,39
993,1
988,59
989,29
994,1
989,127
990,66
995,1
990,111
991,65
992,21
996,1
991,69
992,79
997,1
993,236
994,11
998,2
994,66
995,10
999,1
995,131
996,66
1000,1
996,71
997,29
1001,1
997,99
998,60
1002,1
998,100
999,69
1003,1
999,98
1000,43
1004,1
1000,84
1001,44
1005,2
1001,115
1002,21
1006,0
1002,182
1003,83
1007,2
1008,1
1003,198
1004,102
1009,2
1004,164
1005,72
1010,1
1005,131
1006,96
1011,0
1006,69
1007,62
1008,37
1012,1
1007,69
1008,80
1009,34
1013,1
1009,118
1010,68
1014,1
1010,116
1011,125
1015,1
1011,152
1012,171
1016,1
1012,197
1013,243
1017,2
1013,235
1014,238
1018,2
1014,220
1015,248
1016,38
1019,2
1015,132
1017,34
1020,2
1016,113
1018,26
1021,1
1017,45
1022,0
1018,33
1019,183
1023,1
1024,2
1019,114
1020,262
1021,16
1025,2
1020,165
1022,61
1026,2
1021,161
1023,74
1024,58
1027,1
1022,197
1025,46
1028,1
1023,201
1024,189
1026,6
1029,1
1025,264
1027,18
1030,1
1026,229
1028,45
1031,1
1027,224
1029,82
1032,1
1028,205
1030,67
1033,1
1029,235
1031,118
1034,1
1030,214
1032,87
1035,1
1031,204
1033,48
1036,1
1032,228
1033,21
1034,61
1037,1
1034,96
1035,94
1038,0
1035,73
1036,119
1039,1
1040,1
1036,88
1037,67
1041,1
1037,70
1038,101
1042,1
1038,113
1039,153
1040,157
1043,1
1039,52
1040,130
1041,243
1042,24
1044,1
1041,140
1043,19
1045,2
1042,130
1044,15
1046,1
1043,193
1047,1
1044,162
1045,198
1048,1
1045,203
1046,246
1049,1
1046,200
1047,195
1050,1
1047,294
1048,248
1051,1
1048,262
1049,251
1050,2
1052,1
1053,1
1050,196
1051,196
1054,1
1051,231
1052,291
1053,77
1055,2
1056,2
1052,228
1054,73
1057,1
1053,217
1055,149
1056,166
1058,0
1054,223
1055,22
1056,5
1057,135
1059,1
1057,13
1058,111
1060,1
1058,72
1059,193
1061,0
1059,133
1060,212
1062,3
1060,224
1061,265
1062,21
1063,1
1061,291
1062,56
1063,45
1064,1
1063,43
1064,3
1065,1
1064,46
1065,31
1066,1
1065,64
1066,31
1067,2
1066,120
1067,61
1068,1
1067,129
1068,113
1069,1
1068,67
1069,35
1070,0
1069,1
1071,1
1072,1
1070,196
1073,1
1070,206
1071,182
1072,176
1074,2
1071,166
1072,182
1073,209
1075,1
1073,108
1074,221
1076,2
1074,72
1075,177
1077,2
1076,143
1078,1
1075,256
1077,132
1079,1
1076,220
1078,151
1080,2
1077,237
1079,144
1081,2
1078,161
1080,148
1082,0
1079,168
1081,134
1083,2
1080,253
1081,52
1082,222
1084,2
1082,88
1083,263
1084,22
1085,2
1083,33
1085,28
1086,1
1084,61
1086,69
1087,1
1088,1
1085,61
1087,101
1088,158
1089,0
1086,101
1089,135
1090,0
1087,65
1088,158
1090,209
1091,5
1089,114
1092,1
1090,36
1092,203
1093,1
1091,81
1093,256
1094,1
1092,109
1094,278
1095,8
1093,89
1096,1
1094,37
1096,218
1097,14
1095,83
1098,14
1096,156
1099,35
AVG_LATENCY,146
